Modelo,FPR,TPR
Random Forest,0.2273075997614722,0.39877385452198766
Random Forest,0.2300851934900038,0.40227712731630866
Random Forest,0.2326343724172563,0.4056421130266433
Random Forest,0.23561248295607112,0.409007098736978
Random Forest,0.23827848472061905,0.41218770166866414
Random Forest,0.24100725696490782,0.4154144002950124
Random Forest,0.2430734519230434,0.4186871946160229
Random Forest,0.24567842683228774,0.4220521803263575
Random Forest,0.2483374540990867,0.42532497464736796
Random Forest,0.2508238625465984,0.42855167327371624
Random Forest,0.2540373623844413,0.4318705632893888
Random Forest,0.2563825372525361,0.4351433576103992
Random Forest,0.25924905582736724,0.4383239605420854
Random Forest,0.26224111536168004,0.44168894625242
Random Forest,0.2653918447197821,0.44500783626809254
Random Forest,0.26815374582837853,0.4482345348944409
Random Forest,0.2709173905614122,0.4515534249101134
Random Forest,0.2736078030680816,0.4547801235364617
Random Forest,0.27646909076960097,0.45800682216280997
Random Forest,0.27952740803252907,0.4612335207891583
Random Forest,0.28189873726718256,0.46464460219415504
Random Forest,0.2855533740876485,0.46805568359915184
Random Forest,0.2886918980746899,0.4713745736148244
Random Forest,0.2916560596180068,0.47483175071448325
Random Forest,0.294566168803769,0.4780584493408316
Random Forest,0.2969706269027302,0.4813773393565041
Random Forest,0.30007427840102663,0.48469622937217666
Random Forest,0.30312039029289406,0.4881073107771734
Random Forest,0.30612465519826754,0.49142620079284594
Random Forest,0.308787169713941,0.4947450908085185
Random Forest,0.3122395460996865,0.4980178851295289
Random Forest,0.3149892418372222,0.5013367751452015
Random Forest,0.3180475591001503,0.5047017608555361
Random Forest,0.32176671002479434,0.5079745551765465
Random Forest,0.325184213921795,0.5113856365815432
Random Forest,0.32804898887218886,0.5147045265972158
Random Forest,0.33155716123992623,0.517885129528902
Random Forest,0.3347462503356477,0.5211579238499124
Random Forest,0.33802077702879424,0.524522909560247
Random Forest,0.34088032110587635,0.5279339909652438
Random Forest,0.3439682799842376,0.5312528809809164
Random Forest,0.3475182993384689,0.534617866691251
Random Forest,0.35055220585927555,0.5378445653175994
Random Forest,0.35403073661157974,0.5412556467225961
Random Forest,0.3572372619516737,0.5444823453489445
Random Forest,0.3603600933187799,0.5478012353646169
Random Forest,0.3641559637186627,0.5511201253802894
Random Forest,0.36722299910377704,0.5544851110906241
Random Forest,0.3709177392862996,0.5578500968009588
Random Forest,0.3743631411742962,0.5612611782059556
Random Forest,0.3775696665143901,0.5644878768323038
Random Forest,0.3815398993579975,0.5677606711533143
Random Forest,0.3849033508974435,0.5709873697796626
Random Forest,0.3885510132201605,0.5743062597953351
Random Forest,0.39219170104512846,0.5775790541163456
Random Forest,0.39568069354405616,0.5808057527426939
Random Forest,0.39945564045069204,0.5840324513690421
Random Forest,0.4024180583695717,0.5872130543007283
Random Forest,0.4057884844067667,0.5903936572324144
Random Forest,0.4090804473442856,0.593712547248087
Random Forest,0.4121649189737724,0.5970314372637595
Random Forest,0.41579514505211695,0.60030423158477
Random Forest,0.41874187035106136,0.6036231216004425
Random Forest,0.42232153132072575,0.606895915921453
Random Forest,0.42565011037142686,0.6101687102424633
Random Forest,0.42889325182470295,0.613533695952798
Random Forest,0.4317475650284734,0.6168986816631327
Random Forest,0.43496978298850253,0.6202175716788052
Random Forest,0.4382007190707179,0.6234442703051535
Random Forest,0.4419564861085441,0.6266709689315018
Random Forest,0.4452798342859335,0.6299898589471743
Random Forest,0.44869559455849684,0.6333087489628468
Random Forest,0.4526989562664119,0.6366276389785194
Random Forest,0.4554939862393159,0.6398543376048677
Random Forest,0.45869528070609816,0.6431271319258781
Random Forest,0.4623377121555034,0.6463999262468886
Random Forest,0.4656279314685851,0.6497649119572232
Random Forest,0.46897045951478417,0.6529916105835715
Random Forest,0.47276807353910427,0.6563565962939062
Random Forest,0.47608270359430743,0.6597215820042408
Random Forest,0.47974780216139684,0.6630404720199133
Random Forest,0.48308684295872145,0.6664976491195722
Random Forest,0.48737267182547017,0.6698165391352447
Random Forest,0.49096628179063256,0.6731815248455795
Random Forest,0.49498707974292,0.6765465105559141
Random Forest,0.4992345488720494,0.6797732091822624
Random Forest,0.5030495991407419,0.6830460035032728
Random Forest,0.5061567378879128,0.686226606434959
Random Forest,0.5099595827855447,0.6896376878399557
Random Forest,0.5139664317423341,0.6930487692449525
Random Forest,0.5182348243647105,0.6962293721766387
Random Forest,0.5217098678681401,0.6995021664976491
Random Forest,0.5250959865252703,0.7027749608186595
Random Forest,0.5290766811155012,0.7060016594450078
Random Forest,0.5322797192067207,0.7092744537660183
Random Forest,0.5361906688194616,0.7126394394763529
Random Forest,0.5398749472553608,0.7159583294920254
Random Forest,0.5437423062571707,0.7193233152023601
Random Forest,0.5477613605850209,0.7225961095233705
Random Forest,0.5513218416858756,0.725868903844381
Random Forest,0.555476898719831,0.7290495067760672
Random Forest,0.5594000537036327,0.7323223010970775
Random Forest,0.5633127469408109,0.7356411911127501
Random Forest,0.5668418428017953,0.7388678897390983
Random Forest,0.5703988366537754,0.7421406840601088
Random Forest,0.5747578977468885,0.7454134783811192
Random Forest,0.5785956151332652,0.7486401770074675
Random Forest,0.5826739526919817,0.7519129713284779
Random Forest,0.5858822216565129,0.7552779570388126
Random Forest,0.5903964653245408,0.758550751359823
Random Forest,0.5940720256382537,0.7619157370701577
Random Forest,0.5985792948085326,0.765142435696506
Random Forest,0.6031632834540502,0.7684152300175163
Random Forest,0.6074142398320541,0.7716880243385268
Random Forest,0.6118482767759686,0.7750530100488614
Random Forest,0.6162143123668307,0.7783258043698719
Random Forest,0.6198567438162359,0.7815985986908822
Random Forest,0.6240484169633734,0.7848713930118927
Random Forest,0.6286306619844538,0.788098091638241
Random Forest,0.6328519767470245,0.7915091730432378
Random Forest,0.6366356417758466,0.794689775974924
Random Forest,0.6412126559236153,0.7981008573799208
Random Forest,0.6458977747864932,0.8015119387849174
Random Forest,0.6508217701972737,0.8047386374112658
Random Forest,0.6561101831154385,0.8079653360376141
Random Forest,0.6600664669635478,0.8111920346639624
Random Forest,0.664753329450863,0.814557020374297
Random Forest,0.669389626829498,0.8177837190006454
Random Forest,0.6742508517605376,0.8210104176269937
Random Forest,0.6788819182658609,0.824237116253342
Random Forest,0.6840134049846736,0.8275099105743523
Random Forest,0.6881771801408151,0.8307827048953628
Random Forest,0.6934586185612308,0.8341015949110353
Random Forest,0.6982256877726593,0.8373743892320458
Random Forest,0.7023528468156187,0.8407393749423804
Random Forest,0.7073797160681966,0.8439660735687287
Random Forest,0.7114720026224112,0.8472849635844012
Random Forest,0.7154509535882048,0.8505577579054117
Random Forest,0.7201046872112122,0.853830552226422
Random Forest,0.7259423418271091,0.8571033465474325
Random Forest,0.7307564888983432,0.8603300451737808
Random Forest,0.7359193608570263,0.8636028394947912
Random Forest,0.7407492005481955,0.8667834424264773
Random Forest,0.7451780066187984,0.8700101410528257
Random Forest,0.7506041658675054,0.8733290310684982
Random Forest,0.7561663278223177,0.8765096340001843
Random Forest,0.7613640722697457,0.8796902369318705
Random Forest,0.7657510313538546,0.882963031252881
Random Forest,0.7701676320533968,0.8861897298792293
Random Forest,0.7749329576403879,0.8894164285055776
Random Forest,0.779883107417727,0.8925970314372638
Random Forest,0.7853389082818674,0.8958698257582742
Random Forest,0.7906569628154653,0.8991426200792846
Random Forest,0.7947631983651777,0.9024615100949571
Random Forest,0.8006984959495604,0.9058264958052917
Random Forest,0.8055562336317256,0.9090992901263022
Random Forest,0.8101925310103606,0.9123259887526505
Random Forest,0.8165323494641842,0.9155065916843367
Random Forest,0.8210762347476452,0.9186871946160229
Random Forest,0.8267029108066355,0.9219138932423712
Random Forest,0.8316635223305981,0.9252327832580437
Random Forest,0.8387478684191255,0.928459481884392
Random Forest,0.8453230761719772,0.9316861805107403
Random Forest,0.8508555965113562,0.9349589748317507
Random Forest,0.8562259597780715,0.9381395777634369
Random Forest,0.8625291621187129,0.9413662763897852
Random Forest,0.8700703378097985,0.9445929750161335
Random Forest,0.8769419617169819,0.947865769337144
Random Forest,0.8832608566775585,0.9510924679634922
Random Forest,0.8907200820200936,0.9542730708951784
Random Forest,0.8982455650912439,0.9574536738268645
Random Forest,0.9044964586987679,0.9606342767585507
Random Forest,0.9124055391461122,0.963860975384899
Random Forest,0.9178927252501229,0.9670876740112474
Random Forest,0.9244522403830394,0.9703604683322578
Random Forest,0.9317266415352264,0.973587166958606
Random Forest,0.9387342681485149,0.9768138655849543
Random Forest,0.9464864223965072,0.9800866599059648
Random Forest,0.954278680006556,0.983267262837651
Random Forest,0.9629183390931061,0.9866783442426478
Random Forest,0.9722746278233638,0.989905042868996
Random Forest,0.9791410208572355,0.9931778371900064
Random Forest,0.9895522023720267,0.9963584401216926
Random Forest,0.9989206964733452,0.9995390430533788
LightGBM,0.0,0.0
LightGBM,0.0004498551048092649,0.00414861251959067
LightGBM,0.0013303854456180974,0.007974555176546511
LightGBM,0.002179530546556516,0.011708306444178114
LightGBM,0.003053086389616368,0.01534986632248548
LightGBM,0.004329419477679864,0.01880704342214437
LightGBM,0.005377337764464236,0.02240250760578962
LightGBM,0.006679825219086411,0.025951876094772747
LightGBM,0.007909080447344286,0.029455148889093757
LightGBM,0.00888027925888987,0.03305061307273901
LightGBM,0.010271691559811549,0.0365077901723979
LightGBM,0.011678796480668436,0.040011062966718906
LightGBM,0.012942924197671216,0.04365262284502627
LightGBM,0.014649932521734278,0.04715589563934729
LightGBM,0.015765852161571215,0.050797455517654654
LightGBM,0.01703869800076022,0.054254632617313545
LightGBM,0.01859749824765744,0.05775790541163455
LightGBM,0.019899985702279615,0.06121508251129344
LightGBM,0.02116236979484515,0.06476445100027657
LightGBM,0.02264793781537807,0.06840601087858394
LightGBM,0.02391206553238085,0.0722780492302019
LightGBM,0.02535404294198264,0.0757352263298608
LightGBM,0.026877970700134958,0.0790080206508712
LightGBM,0.028349589725169915,0.08237300636120587
LightGBM,0.029908389972067136,0.08587627915552687
LightGBM,0.0312335445443735,0.08937955194984788
LightGBM,0.03292486024850135,0.09297501613349313
LightGBM,0.03428140006067813,0.09647828892781414
LightGBM,0.03568501773266053,0.0998432746381488
LightGBM,0.03715838038213273,0.1033465474324698
LightGBM,0.0386997443846575,0.10689591592145294
LightGBM,0.04024110838718227,0.11026090163178759
LightGBM,0.04147559448875188,0.11367198303678436
LightGBM,0.0429803423780945,0.11703696874711902
LightGBM,0.044591451358109074,0.12040195445745368
LightGBM,0.04594973479472309,0.12362865308380197
LightGBM,0.047635819625539214,0.12699363879413664
LightGBM,0.04953811388657374,0.1304508158937955
LightGBM,0.05092778256305818,0.1339079929934544
LightGBM,0.05257027678294317,0.13727297870378907
LightGBM,0.054350517333370534,0.1406379644141237
LightGBM,0.05591454845357949,0.14391075873513415
LightGBM,0.05773663599050073,0.14741403152945515
LightGBM,0.05938784833257195,0.15077901723978981
LightGBM,0.061206448620618706,0.15437448142343504
LightGBM,0.06296750930223637,0.15787775421775607
LightGBM,0.06467974849961117,0.16128883562275284
LightGBM,0.0664896306654717,0.1646999170277496
LightGBM,0.06841982291750215,0.16811099843274638
LightGBM,0.07013206211487695,0.17147598414308104
LightGBM,0.072023894629288,0.17474877846409145
LightGBM,0.07379541705752915,0.17820595556375035
LightGBM,0.07514672599639419,0.18166313266340925
LightGBM,0.07713097060597923,0.18493592698441966
LightGBM,0.07972374014416286,0.18820872130543007
LightGBM,0.08155628942770758,0.19161980271042683
LightGBM,0.08314298766560073,0.19484650133677514
LightGBM,0.08512723227518579,0.19839586982575827
LightGBM,0.08707834802046317,0.20199133400940353
LightGBM,0.08889346105963544,0.20531022402507607
LightGBM,0.09112181309043482,0.2086291140407486
LightGBM,0.09332575437911278,0.21204019544574537
LightGBM,0.094976966721184,0.2153590854614179
LightGBM,0.09702223818607263,0.2188623582557389
LightGBM,0.09879376061431376,0.22222734396607358
LightGBM,0.10024445614610178,0.22568452106573247
LightGBM,0.10231936922642358,0.22895731538674288
LightGBM,0.1040438137948591,0.23246058818106388
LightGBM,0.1059182100648977,0.23587166958606065
LightGBM,0.10778737546162458,0.2391905596017332
LightGBM,0.10987972478631883,0.24237116253341937
LightGBM,0.1121813090434825,0.24578224393841616
LightGBM,0.11463110137781203,0.24905503825942657
LightGBM,0.11706171384333186,0.2522817368857749
LightGBM,0.11924821888763736,0.2555545312067853
LightGBM,0.12117492389079332,0.2590578040011063
LightGBM,0.1230406020386457,0.2623305983221167
LightGBM,0.12520792721414148,0.26569558403245136
LightGBM,0.1273909450095725,0.26910666543744816
LightGBM,0.12981458297734336,0.272563842537107
LightGBM,0.13173256985831308,0.2759288282474417
LightGBM,0.13418933669039157,0.2792016225684521
LightGBM,0.13606547658486742,0.28252051258412464
LightGBM,0.1381578259095617,0.28593159398912144
LightGBM,0.14035304907605342,0.28929657969945605
LightGBM,0.14248724538724156,0.2926615654097907
LightGBM,0.14414020135375002,0.2961648382041117
LightGBM,0.14635634801348868,0.2995298239144464
LightGBM,0.14856028930216664,0.3029870010141053
LightGBM,0.15103449237861757,0.30639808241910205
LightGBM,0.1531338162010608,0.3097169724347746
LightGBM,0.15510236819071066,0.3130358624504471
LightGBM,0.15715287052891103,0.31635475246611966
LightGBM,0.15958522661886812,0.3196736424817922
LightGBM,0.16181183502523025,0.32326910666543746
LightGBM,0.16484399792159968,0.32658799668111
LightGBM,0.16690147475754902,0.330091269475431
LightGBM,0.16896941334012183,0.3335023508804278
LightGBM,0.17108268615806305,0.3367751452014382
LightGBM,0.17372776442936402,0.34009403521711074
LightGBM,0.17589334598042258,0.343320733843459
LightGBM,0.17801010604723827,0.3466857195537937
LightGBM,0.18039538427738971,0.34991241818014196
LightGBM,0.18251388796864265,0.35318521250115237
LightGBM,0.18436736074543433,0.35645800682216283
LightGBM,0.18653991679424187,0.35973080114317324
LightGBM,0.18988593208931542,0.36323407393749424
LightGBM,0.19278034865514246,0.3664607725638425
LightGBM,0.1950365986769378,0.36968747119019085
LightGBM,0.19739572254053056,0.37296026551120126
LightGBM,0.20053250290313468,0.37623305983221167
LightGBM,0.2033937906046541,0.3795519498478842
LightGBM,0.20574070909718614,0.3828247441688946
LightGBM,0.20826722090675445,0.3860053471005808
LightGBM,0.21075886022757787,0.3893703328109155
LightGBM,0.21370732915095952,0.3927353185212501
LightGBM,0.21641692152643857,0.3959159214529363
LightGBM,0.21896086958037933,0.39928090716327097
LightGBM,0.2214385599057048,0.40278417995759197
LightGBM,0.22410107442137822,0.40614916566792664
LightGBM,0.22609229352871227,0.4094680556835992
LightGBM,0.2291366617961424,0.4127408500046096
LightGBM,0.23200492399541078,0.4160597400202821
LightGBM,0.2348173902126873,0.41933253434129253
LightGBM,0.2372811315425148,0.42274361574628927
LightGBM,0.2399959547913056,0.42615469715128607
LightGBM,0.24268636729797496,0.4294735871669586
LightGBM,0.2451867247409846,0.4327002857933069
LightGBM,0.2478440083833463,0.43597308011431735
LightGBM,0.2508134007999749,0.43924587443532775
LightGBM,0.2534968388088953,0.44251866875633816
LightGBM,0.2563790500036616,0.44579146307734857
LightGBM,0.25955767735275964,0.4491103530930211
LightGBM,0.26197259719834426,0.45242924310869365
LightGBM,0.2646856768226978,0.4557481331243662
LightGBM,0.26743014168692175,0.459159214529363
LightGBM,0.27034025087268404,0.4625242002396976
LightGBM,0.2731997949497662,0.46584309025537013
LightGBM,0.2759843631760468,0.4692541716603669
LightGBM,0.27867826293159065,0.4724808702867152
LightGBM,0.281091439152738,0.47579976030238774
LightGBM,0.2846658692490907,0.47907255462339815
LightGBM,0.2882472738431924,0.4822992532497465
LightGBM,0.2911870246443878,0.48566423896008115
LightGBM,0.29362286798321935,0.48889093758642943
LightGBM,0.29651902817348363,0.49220982760210197
LightGBM,0.2990089238698698,0.4954826219231124
LightGBM,0.3020602666350489,0.49884760763344704
LightGBM,0.3056172604870292,0.5021204019544575
LightGBM,0.3089929173975359,0.5054853876647921
LightGBM,0.31224303334856096,0.5086659905964783
LightGBM,0.3151479116610115,0.5118465935281644
LightGBM,0.31868572564418207,0.515165483543837
LightGBM,0.3220474335591908,0.5183460864755232
LightGBM,0.32444491716040297,0.5216188807965336
LightGBM,0.32761657001175204,0.5249838665068682
LightGBM,0.3311491531216108,0.5282105651332165
LightGBM,0.33428070261090326,0.531483359454227
LightGBM,0.3380015971599845,0.5347100580805753
LightGBM,0.3410250419341677,0.53807504379091
LightGBM,0.34413392430577594,0.5416705079745552
LightGBM,0.34730906440599946,0.5450354936848898
LightGBM,0.35048594813066025,0.5483082880059003
LightGBM,0.3535983177511429,0.551719369410897
LightGBM,0.3570018726526456,0.5549921637319074
LightGBM,0.3602171161149258,0.5582188623582557
LightGBM,0.36351430992575645,0.5614455609846041
LightGBM,0.3664435989803284,0.5646722596109524
LightGBM,0.3698175122663979,0.5679911496266249
LightGBM,0.372868855031577,0.5712178482529732
LightGBM,0.37614686897359806,0.5744906425739836
LightGBM,0.3798363782828089,0.5779017239789803
LightGBM,0.38332188353286206,0.5810823269106665
LightGBM,0.3871700626658623,0.5843090255370148
LightGBM,0.38993370739889593,0.5876740112473495
LightGBM,0.3933302878026496,0.5909929012630221
LightGBM,0.39610439428230676,0.5943578869733567
LightGBM,0.3992882525047165,0.5976306812943671
LightGBM,0.4027231926460896,0.6009956670047018
LightGBM,0.40676142684274946,0.60422236563105
LightGBM,0.41036549855453536,0.6074029685627362
LightGBM,0.4138143876914064,0.6106296671890845
LightGBM,0.41735220167457693,0.6140407485940813
LightGBM,0.4208272451780066,0.6174057343044159
LightGBM,0.42476609278174354,0.6206785286254264
LightGBM,0.4274059401797328,0.6240896100304232
LightGBM,0.43107103874682223,0.6274085000460957
LightGBM,0.4347483426849724,0.6307273900617683
LightGBM,0.4389522212031706,0.6340923757721029
LightGBM,0.4420349492082201,0.6373190743984511
LightGBM,0.44541758061647585,0.6405918687194616
LightGBM,0.44920298926973523,0.6440029501244584
LightGBM,0.4526274676644848,0.6474140315294552
LightGBM,0.45639718369780896,0.6507329215451277
LightGBM,0.4598809453234249,0.6541900986447866
LightGBM,0.46320429350081427,0.6575089886604591
LightGBM,0.46698621490519915,0.6608278786761317
LightGBM,0.47017181675204617,0.664100672997142
LightGBM,0.47398512339630144,0.6674656587074768
LightGBM,0.4770661077769137,0.6706462616391629
LightGBM,0.4802081190128296,0.6738729602655112
LightGBM,0.48415568473875276,0.6770535631971973
LightGBM,0.4871041536621344,0.6804185489075321
LightGBM,0.49114413148323155,0.6836913432285424
LightGBM,0.4953793952413002,0.6868719461602286
LightGBM,0.49848304673959665,0.6901447404812391
LightGBM,0.5020539895870748,0.6935097261915737
LightGBM,0.5061637123856618,0.6967825205125842
LightGBM,0.5097904512151319,0.7001014105282567
LightGBM,0.5131887752433227,0.7034203005439292
LightGBM,0.5173560376483388,0.7066930948649396
LightGBM,0.5211710879170314,0.70996588918595
LightGBM,0.5249809073124122,0.7133769705909468
LightGBM,0.5292702234280354,0.7166497649119572
LightGBM,0.5330974790677886,0.7199686549276297
LightGBM,0.5370258649249021,0.7233797363326265
LightGBM,0.5405636789080727,0.7265603392643127
LightGBM,0.5437144082661748,0.7297409421959989
LightGBM,0.5471040141721795,0.7329676408223472
LightGBM,0.5513514833013088,0.7361482437540334
LightGBM,0.5553408960137258,0.739467133769706
LightGBM,0.5595883651428551,0.7427399280907163
LightGBM,0.5637416785523732,0.7460588181063889
LightGBM,0.5685906981123522,0.7494238038167235
LightGBM,0.5721424610910207,0.7526965981377339
LightGBM,0.5766061396503684,0.7559693924587444
LightGBM,0.5806757590868987,0.7592882824744169
LightGBM,0.584061877744029,0.762468885406103
LightGBM,0.5891114141142911,0.7656955840324514
LightGBM,0.5932472912794368,0.7688761869641375
LightGBM,0.5977615349474646,0.77219507697981
LightGBM,0.6011371918579713,0.7754217756061584
LightGBM,0.6054387133446553,0.7786484742325067
LightGBM,0.6093147904686513,0.7819212685535171
LightGBM,0.6142196060106222,0.7853323499585139
LightGBM,0.6183380469313954,0.7885129528902001
LightGBM,0.6235881001119407,0.7917396515165483
LightGBM,0.628212192119515,0.7949663501428966
LightGBM,0.633125725783672,0.7983313358532313
LightGBM,0.638295572240104,0.801696321563566
LightGBM,0.6429440749897998,0.8050152115792385
LightGBM,0.6477826328031553,0.808288005900249
LightGBM,0.6519429207104224,0.8115147045265972
LightGBM,0.656568756342434,0.8148335945422698
LightGBM,0.6609836134175388,0.8180602931686181
LightGBM,0.6648474851704742,0.8212869917949663
LightGBM,0.669162955652656,0.8245597861159768
LightGBM,0.6734906315058987,0.8277864847423251
LightGBM,0.6782733933372623,0.8309670876740113
LightGBM,0.6830247699287555,0.8342398819950216
LightGBM,0.6875111156057875,0.8373743892320458
LightGBM,0.6918091498435969,0.840601087858394
LightGBM,0.698032145460125,0.8437816907900803
LightGBM,0.7027190079474401,0.8471005808057528
LightGBM,0.7081294745762121,0.8503733751267631
LightGBM,0.7130534699869926,0.8535539780584493
LightGBM,0.7183488574029063,0.8567806766847976
LightGBM,0.7232589038181888,0.8601456623951323
LightGBM,0.7276650427711074,0.863510648105467
LightGBM,0.7322246206745037,0.8667373467318152
LightGBM,0.7369794845148714,0.8699640453581635
LightGBM,0.7423498477815866,0.8731907439845118
LightGBM,0.7475249251113304,0.876371346916198
LightGBM,0.7533120146185472,0.8795980455425463
LightGBM,0.7589386906775376,0.882963031252881
LightGBM,0.7638557115905691,0.8861436341845672
LightGBM,0.7693498721923288,0.8894164285055776
LightGBM,0.7741430957703158,0.892689222826588
LightGBM,0.7787828803978254,0.8958698257582742
LightGBM,0.7845420719140462,0.8990965243846225
LightGBM,0.7894381693338308,0.9022310316216465
LightGBM,0.7947614547407404,0.9055499216373191
LightGBM,0.7997447333823873,0.9088227159583295
LightGBM,0.8057410578220736,0.9120033188900156
LightGBM,0.811510711084918,0.9151839218217018
LightGBM,0.8167572770165888,0.918364524753388
LightGBM,0.8224310309353847,0.9215451276850742
LightGBM,0.8282094023204154,0.9247257306167604
LightGBM,0.8341900341401665,0.9279524292431087
LightGBM,0.839462754438396,0.9311330321747949
LightGBM,0.8454887204935154,0.934267539411819
LightGBM,0.8524039350116299,0.9375864294274915
LightGBM,0.8604664544094518,0.9408592237485018
LightGBM,0.8669091467050729,0.944039826680188
LightGBM,0.8724521287910755,0.9472204296118742
LightGBM,0.8802949515098044,0.9503549368488983
LightGBM,0.8872851418787204,0.9535816354752467
LightGBM,0.8961078815311813,0.956854429796257
LightGBM,0.902405852998511,0.9600811284226053
LightGBM,0.9079837075732584,0.9633078270489537
LightGBM,0.9137864897004104,0.9663501428966534
LightGBM,0.9196834275471738,0.9695307458283396
LightGBM,0.930514822551341,0.9728957315386743
LightGBM,0.9379199955363214,0.9761224301650225
LightGBM,0.9443103790988251,0.9793030330967087
LightGBM,0.9523171025146552,0.982529731723057
LightGBM,0.9611293804204925,0.9857103346547432
LightGBM,0.9693523132665409,0.9889370332810915
LightGBM,0.979243894699033,0.9921637319074399
LightGBM,0.9873011832235431,0.9952060477551397
LightGBM,0.9949975414895434,0.9983866506868259
